type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
sanctioning,107,25.3,59.6,9.7,14.75,0.85,15.1,33.6,0.35,0.3458498023715415,0.6541501976284585,0.6541501976284585,50.2,0.5871613663133097,0.0,0.0,0.283,11.1835,-0.174
sanctioning,108,22.65,62.2,7.15,14.5,1.0,15.15,33.7,0.35,0.20971302428256072,0.7902869757174393,0.7902869757174393,52.35,0.6128461991750148,0.0,0.0,0.276,11.221,-0.1755
sanctioning,109,22.9,61.9,8.4,13.4,1.1,15.2,33.8,0.15,0.3275109170305677,0.6724890829694323,0.6724890829694323,51.8,0.6090801886792453,0.0,0.0,0.277,11.283,-0.186
sanctioning,110,25.05,59.6,11.15,12.75,1.15,15.35,33.9,0.4,0.36127744510978044,0.6387225548902196,0.6387225548902196,49.9,0.5847607796810396,0.0,0.0,0.2805,11.3615,-0.1715
sanctioning,111,23.5,61.05,9.8,12.75,0.95,15.45,33.95,0.15,0.32127659574468087,0.6787234042553191,0.6787234042553192,52.55,0.6197516262566529,0.0,0.0,0.276,11.422,-0.1845
sanctioning,112,22.55,61.75,8.7,13.0,0.85,15.7,34.15,0.15,0.30598669623059865,0.6940133037694013,0.6940133037694013,50.45,0.5966785290628707,0.0,0.0,0.2725,11.477,-0.193
sanctioning,113,19.95,64.25,6.85,12.4,0.7,15.8,34.15,0.15,0.26065162907268175,0.7393483709273183,0.7393483709273183,51.65,0.6116389548693586,0.0,0.0,0.2855,11.519,-0.1635
sanctioning,114,21.75,62.4,8.8,12.2,0.75,15.85,34.2,0.2,0.35402298850574715,0.6459770114942529,0.6459770114942529,48.75,0.5769459298871062,0.0,0.0,0.257,11.5835,-0.22
sanctioning,115,19.8,64.2,6.8,12.3,0.7,16.0,34.2,0.15,0.26262626262626265,0.7373737373737373,0.7373737373737373,51.9,0.6160714285714286,0.0,0.0,0.27,11.628,-0.204
sanctioning,116,20.35,63.5,7.95,11.9,0.5,16.15,34.2,0.2,0.30466830466830463,0.6953316953316953,0.6953316953316954,49.3,0.5855694692903995,0.0,0.0,0.265,11.681,-0.2125
sanctioning,117,19.45,64.3,6.8,12.15,0.5,16.25,34.3,0.1,0.2930591259640103,0.7069408740359897,0.7069408740359897,50.7,0.6041791044776119,0.0,0.0,0.271,11.728,-0.207
sanctioning,118,19.8,63.85,7.1,12.25,0.45,16.35,34.4,0.15,0.3106060606060606,0.6893939393939393,0.6893939393939394,48.75,0.5809922295277944,0.0,0.0,0.2645,11.78,-0.216
sanctioning,119,19.15,64.45,6.9,11.95,0.3,16.4,34.4,0.2,0.26370757180156656,0.7362924281984334,0.7362924281984334,48.95,0.5831339712918661,0.0,0.0,0.285,11.824,-0.168
sanctioning,120,19.85,63.75,7.55,11.95,0.35,16.4,34.45,0.3,0.3375314861460957,0.6624685138539043,0.6624685138539043,48.05,0.5711722488038278,0.0,0.0,0.2975,11.881,-0.1525
sanctioning,121,19.45,64.05,7.45,11.6,0.4,16.5,34.45,0.25,0.30848329048843187,0.6915167095115681,0.6915167095115681,49.7,0.5922155688622754,0.0,0.0,0.2645,11.931,-0.21
sanctioning,122,20.6,62.8,8.55,11.6,0.45,16.6,34.45,0.2,0.34951456310679613,0.6504854368932038,0.6504854368932039,49.3,0.5887290167865707,0.0,0.0,0.2855,11.992,-0.171
sanctioning,123,19.45,63.9,7.1,11.8,0.55,16.65,34.55,0.1,0.2544987146529563,0.7455012853470437,0.7455012853470437,50.45,0.6040791841631674,0.0,0.0,0.265,12.0325,-0.2005
sanctioning,124,18.25,65.0,6.6,11.2,0.45,16.75,34.6,0.15,0.2958904109589041,0.7041095890410959,0.7041095890410959,49.0,0.5867867867867868,0.0,0.0,0.275,12.0735,-0.1905
sanctioning,125,17.65,65.4,6.65,10.6,0.4,16.95,34.7,0.2,0.30594900849858364,0.6940509915014165,0.6940509915014165,49.8,0.5972305839855508,0.0,0.0,0.264,12.1185,-0.2155
sanctioning,126,18.5,64.55,7.1,11.0,0.4,16.95,34.85,0.15,0.33513513513513515,0.664864864864865,0.6648648648648648,48.2,0.5785671282360024,0.0,0.0,0.2755,12.1715,-0.193
sanctioning,127,16.5,66.5,5.35,10.75,0.4,17.0,34.9,0.25,0.2393939393939394,0.7606060606060606,0.7606060606060606,49.45,0.5927710843373495,0.0,0.0,0.2665,12.205,-0.2105
sanctioning,128,15.8,67.1,4.95,10.45,0.4,17.1,34.95,0.1,0.2626582278481013,0.7373417721518988,0.7373417721518988,47.3,0.569360675512666,0.0,0.0,0.258,12.239,-0.2285
sanctioning,129,16.7,66.2,6.7,9.7,0.3,17.1,35.1,0.1,0.36227544910179643,0.6377245508982037,0.6377245508982036,46.9,0.5645355850422195,0.0,0.0,0.256,12.29,-0.238
